"COU","Country","DESIG","Designation","DOMAIN","Domain","MEASURE","Measure","CALCULATION","Calculation method","SCOPE","Scope","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PHL","Philippines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,11.814,,
"PHL","Philippines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,11.824,,
"PHL","Philippines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,11.824,,
"PHL","Philippines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,15.755,,
"PHL","Philippines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,15.755,,
"PHL","Philippines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,15.755,,
"PHL","Philippines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,15.755,,
"PHL","Philippines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,15.755,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,0.01,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,0.01,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,0.01,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,0.01,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,0.196,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,0.196,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,15.861,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,16.71,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,23.858,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,23.858,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,23.858,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,23.858,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,23.858,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,23.858,,
"KNA","Saint Kitts and Nevis","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,23.858,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,14.844,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,14.844,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,14.844,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,14.844,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,14.99,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,15.604,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,18.052,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,18.052,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,18.052,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,18.052,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,18.052,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,18.052,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,18.052,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,18.052,,
"LCA","Saint Lucia","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,18.052,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,16.034,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,16.034,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,16.034,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,16.034,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,16.215,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,18.754,,
"VCT","Saint Vincent and the Grenadines","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,18.754,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,0,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,0,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,0,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,0,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,5.723,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,5.723,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,5.816,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,5.816,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,5.816,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,5.816,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,5.816,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,5.816,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,5.816,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,5.816,,
"SGP","Singapore","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,5.816,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,0.761,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,0.761,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,1.112,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,1.842,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,3.233,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,14.345,,
"SUR","Suriname","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,14.345,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,0,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,0.152,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,1.062,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,6.282,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,11.766,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,16.551,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,18.242,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,18.338,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,18.409,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,18.416,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,18.42,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,18.42,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,18.42,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,18.42,,
"THA","Thailand","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2022","2022","PC","Percentage","0","Units",,,18.42,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1950","1950","PC","Percentage","0","Units",,,27.291,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1960","1960","PC","Percentage","0","Units",,,28.04,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1970","1970","PC","Percentage","0","Units",,,28.079,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1980","1980","PC","Percentage","0","Units",,,28.079,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","1990","1990","PC","Percentage","0","Units",,,28.482,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2000","2000","PC","Percentage","0","Units",,,29.375,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2010","2010","PC","Percentage","0","Units",,,30.302,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2015","2015","PC","Percentage","0","Units",,,30.302,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2016","2016","PC","Percentage","0","Units",,,30.302,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2017","2017","PC","Percentage","0","Units",,,30.302,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2018","2018","PC","Percentage","0","Units",,,30.302,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2019","2019","PC","Percentage","0","Units",,,30.302,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2020","2020","PC","Percentage","0","Units",,,30.302,,
"TTO","Trinidad and Tobago","ALL_INC_POINTS","All, including data recorded as points","TERRESTRIAL","Terrestrial","PCNT","Percent of total land/EEZ area","ERASED","Erased against precedent categories ","COUNTRY","Country","2021","2021","PC","Percentage","0","Units",,,30.302,,
